OTU,ALancangBesar,BPari,CTidung,DKarangBeras,EPramuka,FKotok,GSepa
4300,ASV19336,1,1,1,0,0,0,0
4301,ASV19388,1,0,1,0,0,1,0
4302,ASV19416,0,0,1,0,0,1,1
4303,ASV19478,0,0,1,1,1,0,0
4304,ASV19551,0,0,0,1,1,0,1
4305,ASV19574,0,1,0,0,1,1,0
4306,ASV19657,0,1,0,1,0,0,1
4307,ASV19732,0,1,0,0,0,1,1
4308,ASV19770,0,0,1,1,0,1,0
4309,ASV19882,0,0,0,0,1,1,1
4310,ASV19916,0,0,1,0,1,0,1
4311,ASV19928,0,1,1,1,0,0,0
4312,ASV19929,0,0,1,0,1,1,0
4313,ASV20005,0,0,1,0,0,1,1
4314,ASV20022,0,0,0,1,1,0,1
4315,ASV20069,0,1,0,1,0,0,1
4316,ASV20092,0,1,1,1,0,0,0
4317,ASV20335,0,0,1,1,0,0,1
4318,ASV20405,1,0,1,0,0,0,1
4319,ASV20488,0,0,1,0,1,1,0
4320,ASV20672,0,0,1,1,1,0,0
4321,ASV20749,0,1,0,0,1,0,1
4322,ASV20756,0,0,0,0,1,1,1
4323,ASV20777,0,0,0,1,0,1,1
4324,ASV20779,0,0,1,0,0,1,1
4325,ASV20783,0,1,1,0,1,0,0
4326,ASV20789,0,0,1,0,1,0,1
4327,ASV20874,0,0,0,1,1,0,1
4328,ASV20939,1,1,0,0,1,0,0
4329,ASV20941,0,1,1,0,0,1,0
4330,ASV20968,0,0,1,0,1,0,1
4331,ASV21004,0,0,1,1,1,0,0
4332,ASV21041,0,1,0,1,0,0,1
4333,ASV21144,0,0,1,0,0,1,1
4334,ASV21150,1,0,1,0,0,1,0
4335,ASV21212,0,0,1,0,1,0,1
4336,ASV21232,0,0,1,0,1,1,0
4337,ASV21244,0,0,0,0,1,1,1
4338,ASV21253,0,1,1,0,1,0,0
4339,ASV21291,0,0,0,0,1,1,1
4340,ASV21330,0,1,0,1,1,0,0
4341,ASV21342,0,0,0,1,1,0,1
4342,ASV21352,0,1,1,0,0,1,0
4343,ASV21427,0,0,0,1,1,0,1
4344,ASV21520,0,0,1,1,1,0,0
4345,ASV21587,0,1,0,0,1,0,1
4346,ASV21638,1,0,0,1,0,0,1
4347,ASV21716,1,0,0,1,0,1,0
4348,ASV21843,0,0,1,0,1,1,0
4349,ASV21882,0,1,1,1,0,0,0
4350,ASV21910,0,1,0,1,0,0,1
4351,ASV21961,0,0,1,0,0,1,1
4352,ASV22014,0,0,1,1,0,1,0
4353,ASV22043,0,0,1,0,0,1,1
4354,ASV22102,0,0,1,0,1,1,0
4355,ASV22134,0,0,0,1,0,1,1
4356,ASV22141,1,0,0,0,1,1,0
4357,ASV22199,0,1,0,1,1,0,0
4358,ASV22292,0,0,0,1,1,0,1
4359,ASV22346,0,1,1,1,0,0,0
4360,ASV22388,0,0,1,1,0,0,1
4361,ASV22424,0,1,1,1,0,0,0
4362,ASV22449,0,0,1,0,0,1,1
4363,ASV22763,0,0,1,0,0,1,1
4364,ASV22801,0,0,0,1,1,0,1
4365,ASV22831,0,0,0,1,0,1,1
4366,ASV23106,1,0,1,0,0,1,0
4367,ASV23122,1,0,1,0,0,1,0
4368,ASV23156,1,0,1,0,1,0,0
4369,ASV23236,0,0,1,0,1,0,1
4370,ASV23302,0,1,0,1,0,0,1
4371,ASV23340,0,1,0,0,1,1,0
4372,ASV23409,1,0,1,0,0,0,1
4373,ASV23414,0,1,0,1,0,1,0
4374,ASV23576,0,0,0,1,0,1,1
4375,ASV23626,0,0,0,1,0,1,1
4376,ASV23767,1,0,0,1,1,0,0
4377,ASV23834,0,1,0,1,0,0,1
4378,ASV23875,0,0,0,1,0,1,1
4379,ASV24085,0,1,0,1,0,0,1
4380,ASV24164,1,1,0,0,0,0,1
4381,ASV24166,0,1,1,0,0,1,0
4382,ASV24372,0,0,1,0,0,1,1
4383,ASV24389,0,1,1,0,1,0,0
4384,ASV24459,0,0,1,1,1,0,0
4385,ASV24617,0,0,0,1,1,0,1
4386,ASV24650,0,0,0,1,0,1,1
4387,ASV24701,0,0,1,0,1,1,0
4388,ASV24814,0,0,0,1,1,0,1
4389,ASV24939,0,1,1,0,0,1,0
4390,ASV25080,1,1,1,0,0,0,0
4391,ASV25267,0,1,1,1,0,0,0
4392,ASV25324,1,1,0,1,0,0,0
4393,ASV25982,0,0,1,1,0,1,0
4394,ASV26104,0,0,1,1,1,0,0
4395,ASV26135,0,0,0,1,1,1,0
4396,ASV26220,0,1,1,0,0,1,0
4397,ASV26329,0,1,0,1,1,0,0
4398,ASV26373,0,0,1,0,1,0,1
4399,ASV26421,1,1,0,0,0,0,1
4400,ASV26509,0,1,0,0,0,1,1
4401,ASV26528,1,0,0,1,1,0,0
4402,ASV26789,0,0,1,0,0,1,1
4403,ASV26870,0,1,0,0,1,1,0
4404,ASV26888,0,0,1,0,0,1,1
4405,ASV26990,0,0,0,1,1,0,1
4406,ASV27145,0,1,1,1,0,0,0
4407,ASV27166,0,0,1,0,1,0,1
4408,ASV38,0,1,0,0,0,0,1
4409,ASV119,0,0,0,0,0,1,1
4410,ASV292,1,0,0,0,1,0,0
4411,ASV341,0,1,0,0,0,1,0
4412,ASV358,0,0,1,0,0,0,1
4413,ASV360,0,0,0,0,1,0,1
4414,ASV397,0,1,1,0,0,0,0
4415,ASV470,0,0,1,1,0,0,0
4416,ASV476,0,0,0,0,0,1,1
4417,ASV526,0,0,0,0,1,1,0
4418,ASV540,0,0,0,1,0,1,0
4419,ASV610,1,0,0,0,0,0,1
4420,ASV795,0,0,0,0,1,0,1
4421,ASV849,0,1,0,1,0,0,0
4422,ASV898,0,0,1,0,0,1,0
4423,ASV1058,0,1,0,0,0,1,0
4424,ASV1096,0,0,0,0,1,1,0
4425,ASV1115,0,0,1,0,0,1,0
4426,ASV1189,1,0,0,0,0,1,0
4427,ASV1206,0,1,0,0,0,1,0
4428,ASV1256,0,1,0,0,0,1,0
4429,ASV1297,0,0,1,1,0,0,0
4430,ASV1350,1,0,0,0,0,1,0
4431,ASV1368,0,0,1,0,0,0,1
4432,ASV1424,0,1,0,0,0,1,0
4433,ASV1488,0,0,0,1,0,1,0
4434,ASV1496,0,0,0,0,0,1,1
4435,ASV1513,0,0,0,0,1,0,1
4436,ASV1609,0,1,0,0,1,0,0
4437,ASV1638,0,0,0,1,1,0,0
4438,ASV1745,0,0,0,0,0,1,1
4439,ASV1750,1,0,1,0,0,0,0
4440,ASV1773,0,0,0,1,0,1,0
4441,ASV1777,0,1,0,0,1,0,0
4442,ASV2085,0,0,0,1,0,0,1
4443,ASV2168,0,0,0,1,0,1,0
4444,ASV2218,0,1,0,1,0,0,0
4445,ASV2294,0,1,0,0,0,1,0
4446,ASV2322,1,1,0,0,0,0,0
4447,ASV2364,0,0,0,1,0,1,0
4448,ASV2418,0,0,1,1,0,0,0
4449,ASV2518,0,0,0,1,0,0,1
4450,ASV2551,0,0,0,1,0,0,1
4451,ASV2572,0,0,0,0,1,1,0
4452,ASV2883,0,0,1,0,0,0,1
4453,ASV2944,0,1,1,0,0,0,0
4454,ASV2973,0,0,1,0,1,0,0
4455,ASV3013,0,0,0,0,0,1,1
4456,ASV3143,0,0,0,0,0,1,1
4457,ASV3160,0,0,0,0,1,0,1
4458,ASV3256,0,0,0,0,0,1,1
4459,ASV3263,0,0,1,0,1,0,0
4460,ASV3265,0,0,0,0,0,1,1
4461,ASV3293,0,0,1,0,0,0,1
4462,ASV3295,0,0,0,0,1,0,1
4463,ASV3319,0,0,1,0,0,0,1
4464,ASV3583,1,0,1,0,0,0,0
4465,ASV3587,0,0,0,0,0,1,1
4466,ASV3615,0,0,1,0,0,0,1
4467,ASV3810,0,0,0,0,1,1,0
4468,ASV3824,0,0,1,0,0,1,0
4469,ASV3837,0,0,1,0,0,1,0
4470,ASV3876,0,0,1,0,1,0,0
4471,ASV3945,0,0,0,1,1,0,0
4472,ASV3980,0,0,0,0,1,0,1
4473,ASV3985,1,0,0,0,1,0,0
4474,ASV4006,0,0,1,1,0,0,0
4475,ASV4009,0,0,0,1,0,0,1
4476,ASV4071,1,1,0,0,0,0,0
4477,ASV4121,0,0,0,1,0,0,1
4478,ASV4161,0,0,0,0,1,1,0
4479,ASV4251,0,0,1,1,0,0,0
4480,ASV4321,0,0,1,1,0,0,0
4481,ASV4468,1,0,0,0,0,0,1
4482,ASV4476,0,1,0,0,1,0,0
4483,ASV4485,0,0,0,1,0,0,1
4484,ASV4520,0,0,0,0,1,0,1
4485,ASV4541,0,0,0,0,1,1,0
4486,ASV4637,0,0,1,0,0,0,1
4487,ASV4681,0,0,0,1,1,0,0
4488,ASV4687,0,0,0,1,0,0,1
4489,ASV4714,0,1,0,0,0,1,0
4490,ASV4734,0,0,0,0,0,1,1
4491,ASV4821,0,0,0,1,1,0,0
4492,ASV4833,1,0,0,0,1,0,0
4493,ASV4841,0,0,0,1,1,0,0
4494,ASV4923,0,0,0,1,1,0,0
4495,ASV4958,0,1,1,0,0,0,0
4496,ASV4968,1,0,0,0,0,1,0
4497,ASV4984,0,1,0,0,0,1,0
4498,ASV5080,0,1,0,0,0,0,1
4499,ASV5087,0,0,1,1,0,0,0
4500,ASV5131,0,0,1,0,0,1,0
4501,ASV5199,0,0,1,0,0,1,0
4502,ASV5273,0,0,1,0,1,0,0
4503,ASV5294,0,1,0,0,0,0,1
4504,ASV5371,0,0,0,0,1,0,1
4505,ASV5435,0,0,1,0,0,1,0
4506,ASV5443,0,0,0,0,1,0,1
4507,ASV5564,0,0,0,1,0,1,0
4508,ASV5601,0,0,1,0,0,1,0
4509,ASV5674,0,0,1,1,0,0,0
4510,ASV5690,0,0,0,0,0,1,1
4511,ASV5866,1,0,0,0,1,0,0
4512,ASV5868,0,1,0,0,1,0,0
4513,ASV6002,0,0,0,1,1,0,0
4514,ASV6057,0,0,1,0,0,0,1
4515,ASV6186,0,0,0,1,0,0,1
4516,ASV6227,0,0,1,0,0,0,1
4517,ASV6251,0,0,1,0,1,0,0
4518,ASV6278,0,0,1,1,0,0,0
4519,ASV6281,0,0,0,1,1,0,0
4520,ASV6419,0,0,1,0,0,1,0
4521,ASV6455,0,0,0,0,1,0,1
4522,ASV6506,0,1,0,0,0,1,0
4523,ASV6541,1,0,0,0,0,0,1
4524,ASV6542,0,0,0,0,1,0,1
4525,ASV6577,0,1,0,0,0,0,1
4526,ASV6602,0,0,1,0,0,1,0
4527,ASV6679,0,1,0,1,0,0,0
4528,ASV6690,0,0,0,0,1,0,1
4529,ASV6720,0,0,0,1,1,0,0
4530,ASV6784,0,0,0,0,1,0,1
4531,ASV6804,1,0,0,0,1,0,0
4532,ASV6805,0,0,0,0,0,1,1
4533,ASV6860,1,0,0,0,0,1,0
4534,ASV6874,0,0,0,0,1,0,1
4535,ASV6971,0,0,0,0,1,0,1
4536,ASV6984,0,0,0,1,0,1,0
4537,ASV6990,0,0,0,0,1,1,0
4538,ASV7058,0,0,0,1,0,1,0
4539,ASV7086,0,0,1,0,0,1,0
4540,ASV7161,0,0,1,0,0,1,0
4541,ASV7210,0,0,0,1,1,0,0
4542,ASV7250,0,0,1,0,1,0,0
4543,ASV7338,0,1,1,0,0,0,0
4544,ASV7361,0,0,1,0,1,0,0
4545,ASV7469,0,0,1,0,0,1,0
4546,ASV7517,0,0,1,1,0,0,0
4547,ASV7531,0,1,0,0,0,1,0
4548,ASV7588,0,1,0,1,0,0,0
4549,ASV7735,0,0,1,0,0,0,1
4550,ASV7736,1,0,1,0,0,0,0
4551,ASV7754,0,1,0,0,0,0,1
4552,ASV7795,0,1,0,0,0,1,0
4553,ASV7805,0,0,0,1,0,0,1
4554,ASV7807,0,0,0,0,0,1,1
4555,ASV7853,0,0,1,0,1,0,0
4556,ASV7874,0,0,1,0,0,1,0
4557,ASV7877,0,0,1,0,0,0,1
4558,ASV7959,0,1,0,0,1,0,0
4559,ASV8010,0,1,0,0,1,0,0
4560,ASV8019,1,1,0,0,0,0,0
4561,ASV8046,0,1,1,0,0,0,0
4562,ASV8082,0,0,0,1,0,1,0
4563,ASV8117,0,0,0,0,1,0,1
4564,ASV8144,0,0,0,1,0,1,0
4565,ASV8226,0,0,1,0,0,0,1
4566,ASV8278,0,0,1,0,0,1,0
4567,ASV8427,0,0,1,0,0,1,0
4568,ASV8469,0,0,0,0,1,0,1
4569,ASV8486,0,1,0,0,0,1,0
4570,ASV8505,1,0,0,0,0,0,1
4571,ASV8522,0,0,0,0,1,0,1
4572,ASV8540,0,0,1,1,0,0,0
4573,ASV8561,0,0,1,0,0,0,1
4574,ASV8810,0,0,1,0,0,1,0
4575,ASV8939,0,0,1,0,0,0,1
4576,ASV8988,0,1,1,0,0,0,0
4577,ASV9053,0,0,0,0,0,1,1
4578,ASV9146,0,0,1,0,0,1,0
4579,ASV9215,0,0,0,0,1,0,1
4580,ASV9245,0,0,0,1,1,0,0
4581,ASV9253,0,0,1,1,0,0,0
4582,ASV9269,1,0,0,0,0,1,0
4583,ASV9271,0,0,0,1,0,1,0
4584,ASV9301,0,1,1,0,0,0,0
4585,ASV9302,0,0,1,0,0,0,1
4586,ASV9320,1,0,0,0,1,0,0
4587,ASV9353,1,0,1,0,0,0,0
4588,ASV9356,0,0,0,0,1,0,1
4589,ASV9433,0,0,0,1,0,0,1
4590,ASV9476,0,0,0,1,1,0,0
4591,ASV9539,0,0,0,1,0,0,1
4592,ASV9562,0,0,0,0,1,0,1
4593,ASV9687,0,0,0,0,1,0,1
4594,ASV9715,0,0,0,0,1,0,1
4595,ASV9738,0,0,0,1,0,0,1
4596,ASV9743,0,0,0,1,0,1,0
4597,ASV9760,0,1,0,0,0,0,1
4598,ASV9771,0,0,1,1,0,0,0
4599,ASV9800,0,0,1,1,0,0,0
4600,ASV9806,0,0,0,1,1,0,0
4601,ASV9841,0,0,0,1,1,0,0
4602,ASV9918,0,0,0,0,1,0,1
4603,ASV9919,0,1,1,0,0,0,0
4604,ASV10110,0,0,1,1,0,0,0
4605,ASV10132,0,0,0,1,0,0,1
4606,ASV10144,0,0,0,1,0,0,1
4607,ASV10181,0,0,0,1,1,0,0
4608,ASV10225,1,0,0,0,0,0,1
4609,ASV10227,1,0,1,0,0,0,0
4610,ASV10355,0,0,0,0,1,0,1
4611,ASV10410,1,1,0,0,0,0,0
4612,ASV10536,0,0,1,0,0,1,0
4613,ASV10553,0,0,1,1,0,0,0
4614,ASV10561,0,0,0,0,0,1,1
4615,ASV10615,0,0,1,0,0,0,1
4616,ASV10675,0,0,0,0,1,1,0
4617,ASV10696,0,1,0,0,1,0,0
4618,ASV10702,0,1,0,0,1,0,0
4619,ASV10709,0,0,1,0,0,1,0
4620,ASV10716,0,0,0,1,0,0,1
4621,ASV10721,0,0,0,0,1,0,1
4622,ASV10749,0,0,0,0,1,0,1
4623,ASV10757,0,1,0,1,0,0,0
4624,ASV10901,0,1,0,0,0,0,1
4625,ASV11024,0,0,0,0,1,0,1
4626,ASV11132,0,0,0,0,0,1,1
4627,ASV11151,0,1,0,1,0,0,0
4628,ASV11171,0,0,1,0,0,1,0
4629,ASV11187,0,0,1,0,0,1,0
4630,ASV11196,0,1,0,0,1,0,0
4631,ASV11235,0,0,1,0,0,0,1
4632,ASV11257,0,0,0,1,0,0,1
4633,ASV11292,0,1,1,0,0,0,0
4634,ASV11358,0,0,0,0,1,0,1
4635,ASV11426,0,0,1,0,0,1,0
4636,ASV11503,0,0,0,0,1,0,1
4637,ASV11534,0,0,0,1,1,0,0
4638,ASV11618,0,0,0,0,1,1,0
4639,ASV11681,1,0,1,0,0,0,0
4640,ASV11711,0,0,1,0,0,1,0
4641,ASV11740,0,1,0,0,0,0,1
4642,ASV11918,0,0,0,0,1,0,1
4643,ASV11927,0,0,1,0,1,0,0
4644,ASV12069,0,0,1,0,0,1,0
4645,ASV12106,0,1,1,0,0,0,0
4646,ASV12114,0,0,1,0,1,0,0
4647,ASV12143,0,0,0,0,0,1,1
4648,ASV12210,0,0,1,0,0,1,0
4649,ASV12252,0,0,0,1,0,1,0
4650,ASV12255,1,0,0,0,1,0,0
4651,ASV12281,0,0,0,1,0,0,1
4652,ASV12321,0,0,0,0,1,0,1
4653,ASV12357,0,0,0,0,1,0,1
4654,ASV12420,1,0,0,0,0,1,0
4655,ASV12422,0,0,0,0,1,0,1
4656,ASV12427,0,0,0,0,1,0,1
4657,ASV12518,0,0,1,0,1,0,0
4658,ASV12564,0,0,1,1,0,0,0
4659,ASV12618,0,0,1,0,0,1,0
4660,ASV12656,0,1,0,0,0,0,1
4661,ASV12812,1,1,0,0,0,0,0
4662,ASV12878,0,0,1,0,0,0,1
4663,ASV12888,0,0,1,0,0,1,0
4664,ASV12893,1,0,0,1,0,0,0
4665,ASV12937,0,0,1,0,0,0,1
4666,ASV13213,0,0,1,0,0,1,0
4667,ASV13233,0,0,1,0,1,0,0
4668,ASV13297,0,0,1,0,1,0,0
4669,ASV13303,0,0,1,0,1,0,0
4670,ASV13351,0,0,0,1,0,0,1
4671,ASV13365,1,0,0,0,1,0,0
4672,ASV13449,0,0,0,0,1,1,0
4673,ASV13473,0,0,1,0,1,0,0
4674,ASV13477,0,0,0,1,0,1,0
4675,ASV13488,0,1,0,0,0,1,0
4676,ASV13496,0,0,0,1,0,1,0
4677,ASV13624,0,0,1,1,0,0,0
4678,ASV13715,0,0,0,0,1,0,1
4679,ASV13723,0,0,1,1,0,0,0
4680,ASV13741,0,0,0,0,1,1,0
4681,ASV13861,0,0,0,1,0,1,0
4682,ASV13942,0,1,0,1,0,0,0
4683,ASV13971,1,0,0,0,1,0,0
4684,ASV13999,0,0,1,0,1,0,0
4685,ASV14178,0,0,0,1,1,0,0
4686,ASV14242,0,0,1,0,1,0,0
4687,ASV14318,0,0,0,1,0,1,0
4688,ASV14440,0,1,1,0,0,0,0
4689,ASV14473,0,1,0,0,0,0,1
4690,ASV14506,0,1,1,0,0,0,0
4691,ASV14535,0,1,0,0,0,0,1
4692,ASV14559,0,0,0,0,0,1,1
4693,ASV14561,1,0,0,0,0,1,0
4694,ASV14584,0,1,0,0,0,0,1
4695,ASV14620,0,0,0,1,0,0,1
4696,ASV14664,0,0,1,1,0,0,0
4697,ASV14721,0,1,0,1,0,0,0
4698,ASV14736,1,1,0,0,0,0,0
4699,ASV14923,0,0,1,0,1,0,0
4700,ASV14983,0,1,0,1,0,0,0
4701,ASV14991,0,1,0,0,0,0,1
4702,ASV15029,1,0,1,0,0,0,0
4703,ASV15173,0,0,0,1,0,1,0
4704,ASV15228,0,1,0,0,1,0,0
4705,ASV15245,0,0,0,1,0,0,1
4706,ASV15255,0,0,0,0,1,0,1
4707,ASV15274,0,0,1,0,1,0,0
4708,ASV15307,0,1,0,0,0,0,1
4709,ASV15333,0,0,0,1,0,1,0
4710,ASV15419,0,0,0,0,0,1,1
4711,ASV15653,0,0,1,1,0,0,0
4712,ASV15847,0,0,0,1,0,0,1
4713,ASV15877,0,1,1,0,0,0,0
4714,ASV15894,0,1,0,0,0,0,1
4715,ASV15911,0,1,0,0,1,0,0
4716,ASV15978,0,0,1,1,0,0,0
4717,ASV15996,0,0,1,1,0,0,0
4718,ASV16038,0,1,1,0,0,0,0
4719,ASV16105,0,0,0,0,1,0,1
4720,ASV16131,0,0,0,0,0,1,1
4721,ASV16210,0,1,0,0,0,0,1
4722,ASV16244,0,1,0,0,0,0,1
4723,ASV16366,0,0,0,0,1,0,1
4724,ASV16383,1,0,0,0,1,0,0
4725,ASV16404,0,0,1,0,0,1,0
4726,ASV16445,0,0,0,1,0,1,0
4727,ASV16543,0,0,1,0,0,1,0
4728,ASV16564,0,0,1,0,0,1,0
4729,ASV16572,0,1,0,0,1,0,0
4730,ASV16652,0,0,0,1,1,0,0
4731,ASV16654,0,0,0,1,0,0,1
4732,ASV16715,0,0,0,0,1,0,1
4733,ASV16721,1,0,0,1,0,0,0
4734,ASV16768,0,1,0,0,1,0,0
4735,ASV16801,0,0,1,0,1,0,0
4736,ASV16902,0,0,1,0,0,1,0
4737,ASV17008,0,0,1,0,0,0,1
4738,ASV17011,0,0,0,1,0,0,1
4739,ASV17096,0,1,0,0,0,0,1
4740,ASV17180,0,0,0,0,1,0,1
4741,ASV17223,0,0,0,0,0,1,1
4742,ASV17267,0,0,0,1,0,1,0
4743,ASV17386,0,0,1,0,0,1,0
4744,ASV17549,1,1,0,0,0,0,0
4745,ASV17659,0,1,0,0,0,1,0
4746,ASV17683,0,0,0,1,1,0,0
4747,ASV17709,0,0,0,0,1,0,1
4748,ASV17792,0,0,0,0,1,0,1
4749,ASV17801,0,1,1,0,0,0,0
4750,ASV17807,0,1,0,0,0,0,1
4751,ASV17815,0,0,1,1,0,0,0
4752,ASV17918,1,0,0,0,0,0,1
4753,ASV17932,0,0,0,1,0,0,1
4754,ASV17954,0,0,0,0,1,1,0
4755,ASV18017,0,0,1,0,0,0,1
4756,ASV18124,0,0,1,0,1,0,0
4757,ASV18180,0,0,0,0,1,0,1
4758,ASV18272,0,0,0,1,1,0,0
4759,ASV18274,1,0,0,0,0,1,0
4760,ASV18369,0,1,0,0,0,1,0
4761,ASV18401,0,0,0,0,0,1,1
4762,ASV18430,0,0,1,1,0,0,0
4763,ASV18455,0,0,1,0,0,0,1
4764,ASV18458,0,0,0,0,1,0,1
4765,ASV18773,0,0,1,0,0,0,1
4766,ASV18785,1,0,1,0,0,0,0
4767,ASV18849,0,0,0,0,1,0,1
4768,ASV18876,0,1,0,1,0,0,0
4769,ASV18982,0,0,0,0,1,0,1
4770,ASV19245,0,0,0,0,1,0,1
4771,ASV19300,0,0,0,1,0,0,1
4772,ASV19379,0,0,0,1,1,0,0
4773,ASV19599,0,1,0,0,0,0,1
4774,ASV19617,0,1,1,0,0,0,0
4775,ASV19634,0,1,1,0,0,0,0
4776,ASV19673,1,1,0,0,0,0,0
4777,ASV19809,0,0,1,0,0,0,1
4778,ASV19914,0,0,0,0,0,1,1
4779,ASV19934,0,0,1,1,0,0,0
4780,ASV19960,0,1,0,1,0,0,0
4781,ASV20152,0,0,1,0,0,0,1
4782,ASV20188,1,0,1,0,0,0,0
4783,ASV20213,0,0,0,0,1,0,1
4784,ASV20440,0,0,1,0,0,1,0
4785,ASV20445,0,1,0,1,0,0,0
4786,ASV20504,0,0,1,0,0,1,0
4787,ASV20525,0,0,1,0,0,1,0
4788,ASV20551,0,1,0,0,0,0,1
4789,ASV20629,0,0,0,0,1,0,1
4790,ASV20800,0,0,1,0,0,1,0
4791,ASV20846,1,0,0,1,0,0,0
4792,ASV20951,0,0,1,0,1,0,0
4793,ASV21028,1,0,0,0,0,1,0
4794,ASV21033,0,0,0,0,1,0,1
4795,ASV21071,1,0,1,0,0,0,0
4796,ASV21088,0,0,0,0,0,1,1
4797,ASV21183,0,0,0,1,1,0,0
4798,ASV21415,0,0,0,1,1,0,0
4799,ASV21422,0,0,1,1,0,0,0
4800,ASV21438,1,1,0,0,0,0,0
4801,ASV21538,0,0,1,0,0,1,0
4802,ASV21552,0,0,0,1,1,0,0
4803,ASV21574,0,0,0,1,1,0,0
4804,ASV21589,1,0,0,1,0,0,0
4805,ASV21747,0,0,0,0,1,0,1
4806,ASV21772,0,0,0,1,0,0,1
4807,ASV21845,0,1,0,1,0,0,0
4808,ASV21868,0,0,0,0,1,0,1
4809,ASV21895,0,0,0,1,0,0,1
4810,ASV21941,0,0,1,0,0,0,1
4811,ASV21994,0,0,1,1,0,0,0
4812,ASV22058,0,0,0,0,1,1,0
4813,ASV22078,0,0,1,0,0,0,1
4814,ASV22086,0,0,0,1,0,0,1
4815,ASV22153,0,0,0,1,0,0,1
4816,ASV22231,0,0,0,0,1,0,1
4817,ASV22328,0,0,1,0,0,0,1
4818,ASV22364,0,0,1,0,0,0,1
4819,ASV22425,0,0,1,0,0,0,1
4820,ASV22569,1,0,0,1,0,0,0
4821,ASV23017,0,0,1,0,0,1,0
4822,ASV23050,0,0,0,0,0,1,1
4823,ASV23246,0,0,1,0,1,0,0
4824,ASV23295,0,0,1,0,0,1,0
4825,ASV23465,0,0,0,0,1,0,1
4826,ASV23504,0,0,0,0,1,0,1
4827,ASV23609,0,0,1,0,0,1,0
4828,ASV23698,0,0,1,0,0,0,1
4829,ASV23850,0,0,0,0,1,0,1
4830,ASV24019,0,1,0,0,1,0,0
4831,ASV24427,0,0,1,1,0,0,0
4832,ASV24476,0,0,0,0,1,1,0
4833,ASV24664,0,1,0,1,0,0,0
4834,ASV24754,1,0,0,1,0,0,0
4835,ASV24769,0,0,0,1,1,0,0
4836,ASV24780,0,0,1,0,1,0,0
4837,ASV25000,0,0,1,0,1,0,0
4838,ASV25015,0,0,0,0,1,0,1
4839,ASV25105,0,0,0,0,0,1,1
4840,ASV25177,0,0,1,0,0,0,1
4841,ASV25263,0,0,0,0,1,0,1
4842,ASV25528,0,0,1,0,1,0,0
4843,ASV25700,0,1,0,1,0,0,0
4844,ASV25770,0,0,0,0,1,0,1
4845,ASV25852,0,1,0,0,1,0,0
4846,ASV26101,1,0,0,0,1,0,0
4847,ASV26138,0,0,0,1,0,1,0
4848,ASV26141,0,0,1,1,0,0,0
4849,ASV26521,0,0,1,0,0,0,1
4850,ASV26654,0,0,0,1,0,0,1
4851,ASV26659,0,0,1,0,0,0,1
4852,ASV26791,1,1,0,0,0,0,0
4853,ASV27055,0,0,0,1,0,0,1
4854,ASV27094,0,1,0,0,0,0,1
4855,ASV27121,0,0,0,0,1,0,1
4856,ASV26,0,0,0,1,0,0,0
4857,ASV536,0,1,0,0,0,0,0
4858,ASV654,0,0,1,0,0,0,0
4859,ASV834,0,0,0,0,1,0,0
4860,ASV862,0,0,1,0,0,0,0
4861,ASV1009,0,0,0,0,1,0,0
4862,ASV1062,0,0,0,0,0,1,0
4863,ASV1239,0,0,0,0,0,0,1
4864,ASV1321,0,0,0,1,0,0,0
4865,ASV1541,0,0,0,0,0,0,1
4866,ASV1591,0,0,0,0,1,0,0
4867,ASV1886,0,0,0,0,0,0,1
4868,ASV2072,0,0,0,0,0,0,1
4869,ASV2124,0,0,0,0,0,0,1
4870,ASV2126,0,1,0,0,0,0,0
4871,ASV2219,0,1,0,0,0,0,0
4872,ASV2521,1,0,0,0,0,0,0
4873,ASV2579,0,0,0,1,0,0,0
4874,ASV2608,0,0,0,0,1,0,0
4875,ASV2711,0,0,0,1,0,0,0
4876,ASV2717,0,0,0,1,0,0,0
4877,ASV3056,0,0,0,1,0,0,0
4878,ASV3213,0,0,0,0,0,0,1
4879,ASV3277,1,0,0,0,0,0,0
4880,ASV3426,0,0,0,0,0,0,1
4881,ASV3617,0,0,0,0,1,0,0
4882,ASV3714,0,0,0,0,1,0,0
4883,ASV3729,0,0,1,0,0,0,0
4884,ASV3735,0,0,0,0,1,0,0
4885,ASV3843,0,0,0,0,0,0,1
4886,ASV3905,0,0,0,0,0,0,1
4887,ASV3975,0,0,0,1,0,0,0
4888,ASV4126,1,0,0,0,0,0,0
4889,ASV4288,0,0,0,0,0,0,1
4890,ASV4314,0,0,0,0,0,1,0
4891,ASV4455,0,0,1,0,0,0,0
4892,ASV4483,0,0,0,1,0,0,0
4893,ASV4615,0,0,0,1,0,0,0
4894,ASV4667,0,0,0,0,1,0,0
4895,ASV4680,0,0,0,0,0,1,0
4896,ASV4724,0,0,0,0,0,0,1
4897,ASV4902,0,0,0,1,0,0,0
4898,ASV4937,0,0,1,0,0,0,0
4899,ASV5386,0,0,0,0,0,0,1
4900,ASV5390,0,0,0,0,1,0,0
4901,ASV5537,0,1,0,0,0,0,0
4902,ASV5570,0,0,0,0,0,1,0
4903,ASV5583,0,0,0,1,0,0,0
4904,ASV5733,0,0,0,0,0,0,1
4905,ASV5880,0,0,0,0,0,0,1
4906,ASV5884,0,0,0,1,0,0,0
